link_id,code,label,mathadata_id,mathadata_title,resource_slug,date_paris,window_start,window_end,visits,unique_visits,clicks,scans,extracted_at
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-01,2026-04-01T00:00:00+02:00,2026-04-02T00:00:00+02:00,12,1,12,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-07,2026-04-07T00:00:00+02:00,2026-04-08T00:00:00+02:00,37,1,37,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-09,2026-04-09T00:00:00+02:00,2026-04-10T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-27,2026-04-27T00:00:00+02:00,2026-04-28T00:00:00+02:00,20,1,20,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-05-06,2026-05-06T00:00:00+02:00,2026-05-07T00:00:00+02:00,46,1,46,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-05-18,2026-05-18T00:00:00+02:00,2026-05-19T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-05-27,2026-05-27T00:00:00+02:00,2026-05-28T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-05-28,2026-05-28T00:00:00+02:00,2026-05-29T00:00:00+02:00,2,2,2,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-06-09,2026-06-09T00:00:00+02:00,2026-06-10T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-06-10,2026-06-10T00:00:00+02:00,2026-06-11T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-06-14,2026-06-14T00:00:00+02:00,2026-06-15T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-01-01,2026-01-01T00:00:00+01:00,2026-01-02T00:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-01-12,2026-01-12T00:00:00+01:00,2026-01-13T00:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-01-13,2026-01-13T00:00:00+01:00,2026-01-14T00:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-03-29,2026-03-29T00:00:00+01:00,2026-03-30T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-03-31,2026-03-31T00:00:00+02:00,2026-04-01T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-01,2026-04-01T00:00:00+02:00,2026-04-02T00:00:00+02:00,2,1,2,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-05,2026-04-05T00:00:00+02:00,2026-04-06T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-28,2026-04-28T00:00:00+02:00,2026-04-29T00:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-05-26,2026-05-26T00:00:00+02:00,2026-05-27T00:00:00+02:00,11,1,11,0,2026-06-25T22:43:59+02:00
